星上时间,反向数控衰减数据TMZ123源码,馈电1俯仰角TMZ150工程值,接收阵波束3方位角TMZ159工程值,接收阵波束4俯仰角TMZ162工程值,发射等通量模式TMZ194工程值,发射阵1-波束2衰减量TMZ296工程值,发射阵2-波束3ALC控制量TMZ341工程值,发射阵2-波束4ALCTMZ322工程值,发射阵1-波束2衰减量TMZ296源码,发射2-波束4ALC控制量（快）TMZ122源码,发射阵2-波束4衰减量TMZ338源码,接收阵波束3俯仰角TMZ160源码,发射阵1-波束3ALC控制量TMZ301工程值,接收阵波束1方位角TMZ155源码,发射阵1-波束1ALCTMZ279源码,馈电1方位角TMZ151工程值,发射阵1-波束3ALCTMZ281工程值,馈电2信关站TMZ152工程值,发射阵1-波束4衰减量TMZ298源码,馈电1方位角TMZ151源码,发射阵1-波束1衰减量TMZ295工程值,接收阵-波束1衰减量TMZ375工程值,发射等通量模式TMZ194源码,变频转发器锁定指示1TMZ204源码,发射阵1-波束4ALCTMZ282源码,发射阵2-波束3ALCTMZ321工程值,接收阵波束2俯仰角TMZ158源码,变频转发器锁定指示2TMZ205工程值,接收阵-波束2信道化控制量TMZ380源码,变频转发器前向变频功率TMZ061源码,发射阵2-波束2ALC控制量TMZ340源码,接收阵波束4方位角TMZ161源码,接收阵-波束4信道化控制量TMZ382源码,接收阵-波束2衰减量TMZ376工程值,发射阵2-波束2衰减量TMZ336工程值,发射阵2-波束1ALC控制量TMZ339工程值,发射阵2-波束1衰减量TMZ335工程值,发射阵1-波束4衰减量TMZ298工程值,变频转发器前向变频功率TMZ061工程值,发射2-波束4ALC控制量（快）TMZ122工程值,发射阵2-波束4衰减量TMZ338工程值,发射阵2-波束3ALC控制量TMZ341源码,接收阵-波束3信道化控制量TMZ381工程值,变频转发器锁定指示1TMZ204工程值,反向数控衰减数据TMZ123工程值,反向额定输入通量密度TMZ196工程值,发射阵2-波束3ALCTMZ321源码,接收阵波束4俯仰角TMZ162源码,馈电2方位角TMZ154工程值,变频转发器功放2功率TMZ208源码,馈电1信关站TMZ149源码,发射阵1-波束3衰减量TMZ297源码,发射阵1-波束2ALCTMZ280源码,变频转发器功放1功率TMZ060工程值,接收阵-波束1信道化控制量TMZ379源码,接收阵-波束3信道化控制量TMZ381源码,发射阵1-波束3衰减量TMZ297工程值,馈电1信关站TMZ149工程值,接收阵-波束4衰减量TMZ378工程值,变频转发器锁定指示2TMZ205源码,接收阵-波束2信道化控制量TMZ380工程值,发射阵1-波束1ALCTMZ279工程值,发射阵2-波束2ALCTMZ320工程值,发射阵2-波束3衰减量TMZ337源码,接收阵波束1俯仰角TMZ156源码,反向路径补偿模式TMZ195工程值,发射阵2-波束1ALC控制量TMZ339源码,发射阵1-波束3ALCTMZ281源码,接收阵-波束2衰减量TMZ376源码,馈电2俯仰角TMZ153工程值,接收阵-波束4信道化控制量TMZ382工程值,发射阵2-波束状态TMZ323工程值,反向额定输入通量密度TMZ196源码,馈电2信关站TMZ152源码,馈电2俯仰角TMZ153源码,接收阵-波束4衰减量TMZ378源码,发射阵2-波束4ALCTMZ322源码,发射阵2-波束3衰减量TMZ337工程值,变频转发器功放1功率TMZ060源码,发射阵1-波束3ALC控制量TMZ301源码,发射阵1-波束4ALC控制量TMZ302源码,发射阵2-波束2衰减量TMZ336源码,接收阵波束2方位角TMZ157工程值,接收阵波束3方位角TMZ159源码,发射阵2-波束1ALCTMZ319工程值,发射阵1-波束4ALCTMZ282工程值,反向路径补偿模式TMZ195源码,接收阵波束2俯仰角TMZ158工程值,发射阵2-波束1衰减量TMZ335源码,接收阵波束4方位角TMZ161工程值,发射阵1-波束4ALC控制量TMZ302工程值,接收阵-波束3衰减量TMZ377工程值,发射阵1-波束2ALC控制量TMZ300源码,发射阵2-波束1ALCTMZ319源码,发射阵2-波束2ALCTMZ320源码,变频转发器功放2功率TMZ208工程值,馈电2方位角TMZ154源码,接收阵波束1方位角TMZ155工程值,接收阵波束2方位角TMZ157源码,发射阵1-波束1ALC控制量TMZ299工程值,接收阵-波束1衰减量TMZ375源码,发射阵2-波束4ALC控制量TMZ342源码,发射阵1-波束1ALC控制量TMZ299源码,馈电1俯仰角TMZ150源码,接收阵波束3俯仰角TMZ160工程值,发射阵2-波束4ALC控制量TMZ342工程值,接收阵-波束3衰减量TMZ377源码,发射阵1-波束1衰减量TMZ295源码,发射阵2-波束2ALC控制量TMZ340工程值,发射阵1-波束2ALCTMZ280工程值,发射阵1-波束2ALC控制量TMZ300工程值,发射阵2-波束状态TMZ323源码,接收阵-波束1信道化控制量TMZ379工程值,接收阵波束1俯仰角TMZ156工程值
2025-02-20 11:56:55.627,36,,,,,,,,,59,,,,,,,,,,,,,,,,,,,,14,,,,,,,,,-6.58710718,89.0,,,,,18.0,,,,,,,,,32.11612701,,,,,,,,,,,,,,,,,,,,,,,,,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-20 11:57:03.627,36,,,,,,,,,59,,,,,,,,,,,,,,,,,,,,14,,,,,,,,,-6.58710718,89.0,,,,,18.0,,,,,,,,,32.11612701,,,,,,,,,,,,,,,,,,,,,,,,,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-20 11:57:11.627,36,,,,,,,,,59,,,,,,,,,,,,,,,,,,,,14,,,,,,,,,-6.58710718,89.0,,,,,18.0,,,,,,,,,32.56012344,,,,,,,,,,,,,,,,,,,,,,,,,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-20 11:57:19.627,36,,,,,,,,,59,,,,,,,,,,,,,,,,,,,,13,,,,,,,,,-6.97127533,89.0,,,,,18.0,,,,,,,,,31.88333893,,,,,,,,,,,,,,,,,,,,,,,,,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-20 11:57:27.627,36,,,,,,,,,5a,,,,,,,,,,,,,,,,,,,,15,,,,,,,,,-6.21511078,90.0,,,,,18.0,,,,,,,,,32.11612701,,,,,,,,,,,,,,,,,,,,,,,,,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-20 11:57:35.627,36,,,,,,,,,5a,,,,,,,,,,,,,,,,,,,,15,,,,,,,,,-6.21511078,90.0,,,,,18.0,,,,,,,,,31.88333893,,,,,,,,,,,,,,,,,,,,,,,,,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-20 11:57:43.627,36,9.07999992,161.63000488,8.55000019,非等通量,0.0,90.0,1.16210938,0.0,59,0.0,0357,87.0,3f23,31d0,158.99000549,0.84594727,255.0,0.0,3e1b,0.0,26.0,0.0,77.0,1d70,1.2097168,0357,2.48046875,2d,14,5b,3f23,29,26.0,0.0,85.0,0.0,0.0,-6.58710718,89.0,0.0,5a,42.0,2.32421875,18.0,-92.0,3df0,0357,0.0,2d,12,0.0,1f50,31.88333893,2d,2a,0.0,18.0,26.0,7f,45.0,0.97290039,0.99853516,0.0,0357,路径补偿,55,2b50,1a,0.0,41.0,开启,8.0,ff,0000,1a,3b80,0.0,33,57,5d,0.0,161.63000488,3f23,1.06811523,0.57495117,0.0,8.55000019,0.0,161.63000488,93.0,26.0,5c,36b0,3320,30.58477974,0000,161.63000488,3f23,90.0,1a,59,5a,038c,8.55000019,89.0,1a,0.0,91.0,0.61157227,92.0,ff,45.0,8.55000019
2025-02-20 11:57:51.627,36,,,,,,,,,59,,,,,,,,,,,,,,,,,,,,15,,,,,,,,,-6.21511078,89.0,,,,,18.0,,,,,,,,,32.56012344,,,,,,,,,,,,,,,,,,,,,,,,,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-20 11:57:59.627,36,,,,,,,,,59,,,,,,,,,,,,,,,,,,,,16,,,,,,,,,-5.85495472,89.0,,,,,18.0,,,,,,,,,32.11612701,,,,,,,,,,,,,,,,,,,,,,,,,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-20 11:58:07.626,36,,,,,,,,,5a,,,,,,,,,,,,,,,,,,,,15,,,,,,,,,-6.21511078,90.0,,,,,18.0,,,,,,,,,32.34159851,,,,,,,,,,,,,,,,,,,,,,,,,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-20 11:58:15.626,36,,,,,,,,,5a,,,,,,,,,,,,,,,,,,,,16,,,,,,,,,-5.85495472,90.0,,,,,18.0,,,,,,,,,32.34159851,,,,,,,,,,,,,,,,,,,,,,,,,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-20 11:58:23.627,36,,,,,,,,,5a,,,,,,,,,,,,,,,,,,,,16,,,,,,,,,-5.85495472,90.0,,,,,18.0,,,,,,,,,32.56012344,,,,,,,,,,,,,,,,,,,,,,,,,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-20 11:58:31.627,36,,,,,,,,,5a,,,,,,,,,,,,,,,,,,,,16,,,,,,,,,-5.85495472,90.0,,,,,18.0,,,,,,,,,32.97776413,,,,,,,,,,,,,,,,,,,,,,,,,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-20 11:58:39.627,36,,,,,,,,,5a,,,,,,,,,,,,,,,,,,,,15,,,,,,,,,-6.21511078,90.0,,,,,18.0,,,,,,,,,32.77206421,,,,,,,,,,,,,,,,,,,,,,,,,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-20 11:58:47.627,36,27.46999931,172.16999817,27.13999939,非等通量,0.0,91.0,1.17797852,0.0,5b,0.0,0a9a,88.0,4341,3110,171.21000671,0.83129883,255.0,0.0,42e1,0.0,26.0,0.0,77.0,1cd0,1.19873047,0a9a,2.48046875,2a,15,5c,4341,25,26.0,0.0,85.0,0.0,0.0,-6.21511078,91.0,0.0,5b,39.0,2.32421875,18.0,-92.0,3d60,0a9a,0.0,31,12,0.0,1e40,32.97776413,2a,27,0.0,18.0,26.0,7f,42.0,0.95825195,1.0144043,0.0,0a9a,路径补偿,55,2a90,1a,0.0,37.0,开启,8.0,ff,0000,1a,3c50,0.0,38,58,5e,0.0,172.16999817,4341,1.08642578,0.56274414,0.0,27.13999939,0.0,172.16999817,94.0,26.0,5d,37a0,33f0,31.64684677,0000,172.16999817,4341,91.0,1a,5b,5b,0abb,27.13999939,91.0,1a,0.0,92.0,0.59082031,93.0,ff,42.0,27.13999939
2025-02-20 11:58:55.629,36,,,,,,,,,5b,,,,,,,,,,,,,,,,,,,,16,,,,,,,,,-5.85495472,91.0,,,,,18.0,,,,,,,,,33.17756653,,,,,,,,,,,,,,,,,,,,,,,,,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-20 11:59:03.629,36,,,,,,,,,5a,,,,,,,,,,,,,,,,,,,,17,,,,,,,,,-5.50631189,90.0,,,,,18.0,,,,,,,,,33.17756653,,,,,,,,,,,,,,,,,,,,,,,,,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-20 11:59:11.629,36,,,,,,,,,5a,,,,,,,,,,,,,,,,,,,,15,,,,,,,,,-6.21511078,90.0,,,,,18.0,,,,,,,,,33.74475479,,,,,,,,,,,,,,,,,,,,,,,,,3c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-20 11:59:19.628,36,,,,,,,,,5a,,,,,,,,,,,,,,,,,,,,15,,,,,,,,,-6.21511078,90.0,,,,,18.0,,,,,,,,,33.92409515,,,,,,,,,,,,,,,,,,,,,,,,,3d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-20 11:59:27.629,36,,,,,,,,,5a,,,,,,,,,,,,,,,,,,,,15,,,,,,,,,-6.21511078,90.0,,,,,18.0,,,,,,,,,33.92409515,,,,,,,,,,,,,,,,,,,,,,,,,3d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-20 11:59:35.629,36,,,,,,,,,59,,,,,,,,,,,,,,,,,,,,16,,,,,,,,,-5.85495472,89.0,,,,,18.0,,,,,,,,,34.26989365,,,,,,,,,,,,,,,,,,,,,,,,,3f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-20 11:59:43.629,36,,,,,,,,,59,,,,,,,,,,,,,,,,,,,,15,,,,,,,,,-6.21511078,89.0,,,,,18.0,,,,,,,,,34.43688202,,,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-20 11:59:51.626,36,,,,,,,,,58,,,,,,,,,,,,,,,,,,,,16,,,,,,,,,-5.85495472,88.0,,,,,18.0,,,,,,,,,34.76028824,,,,,,,,,,,,,,,,,,,,,,,,,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-20 11:59:59.627,36,,,,,,,,,57,,,,,,,,,,,,,,,,,,,,12,,,,,,,,,-7.36795092,87.0,,,,,18.0,,,,,,,,,34.91716766,,,,,,,,,,,,,,,,,,,,,,,,,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-20 12:00:07.627,36,,,,,,,,,57,,,,,,,,,,,,,,,,,,,,12,,,,,,,,,-7.36795092,87.0,,,,,18.0,,,,,,,,,34.91716766,,,,,,,,,,,,,,,,,,,,,,,,,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-20 12:00:15.627,36,,,,,,,,,57,,,,,,,,,,,,,,,,,,,,11,,,,,,,,,-7.77747488,87.0,,,,,18.0,,,,,,,,,35.37106705,,,,,,,,,,,,,,,,,,,,,,,,,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-20 12:00:23.627,36,,,,,,,,,57,,,,,,,,,,,,,,,,,,,,11,,,,,,,,,-7.77747488,87.0,,,,,18.0,,,,,,,,,35.51743317,,,,,,,,,,,,,,,,,,,,,,,,,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-20 12:00:31.626,36,,,,,,,,,56,,,,,,,,,,,,,,,,,,,,11,,,,,,,,,-7.77747488,86.0,,,,,18.0,,,,,,,,,35.94412613,,,,,,,,,,,,,,,,,,,,,,,,,4a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-20 12:00:39.628,36,,,,,,,,,55,,,,,,,,,,,,,,,,,,,,11,,,,,,,,,-7.77747488,85.0,,,,,18.0,,,,,,,,,36.08272171,,,,,,,,,,,,,,,,,,,,,,,,,4b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-20 12:00:47.626,36,,,,,,,,,55,,,,,,,,,,,,,,,,,,,,0f,,,,,,,,,-8.63644886,85.0,,,,,18.0,,,,,,,,,36.08272171,,,,,,,,,,,,,,,,,,,,,,,,,4b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-20 12:00:55.627,36,48.31000137,0.0,60.0,非等通量,52.0,41.0,1.20117188,34.0,2a,34.0,1770,40.0,0000,3090,174.19000244,0.82763672,255.0,34.0,440b,52.0,26.0,0.0,77.0,1d20,1.26953125,1770,2.5,3f,05,2d,0000,3f,26.0,52.0,39.0,52.0,52.0,-13.82371902,42.0,52.0,29,63.0,2.32421875,18.0,-92.0,4100,1770,0.0,23,12,34.0,1e60,27.62292671,3f,3f,52.0,18.0,26.0,80,63.0,0.94848633,0.98876953,34.0,1770,路径补偿,27,2a60,1a,0.0,63.0,开启,8.0,ff,0000,1a,3d80,52.0,25,28,30,34.0,0.0,0000,1.0925293,0.56884766,0.0,60.0,34.0,0.0,48.0,26.0,2f,37f0,32a0,27.17490768,0000,0.0,0000,42.0,1a,2a,2a,12df,60.0,42.0,1a,34.0,45.0,0.59326172,47.0,ff,63.0,60.0
2025-02-20 12:01:03.627,36,,,,,,,,,2a,,,,,,,,,,,,,,,,,,,,05,,,,,,,,,-13.82371902,42.0,,,,,18.0,,,,,,,,,27.62292671,,,,,,,,,,,,,,,,,,,,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-20 12:01:11.626,36,,,,,,,,,2a,,,,,,,,,,,,,,,,,,,,05,,,,,,,,,-13.82371902,42.0,,,,,18.0,,,,,,,,,27.62292671,,,,,,,,,,,,,,,,,,,,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-20 12:01:19.627,36,,,,,,,,,2a,,,,,,,,,,,,,,,,,,,,05,,,,,,,,,-13.82371902,42.0,,,,,18.0,,,,,,,,,27.62292671,,,,,,,,,,,,,,,,,,,,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-20 12:01:27.626,36,,,,,,,,,2a,,,,,,,,,,,,,,,,,,,,05,,,,,,,,,-13.82371902,42.0,,,,,18.0,,,,,,,,,27.62292671,,,,,,,,,,,,,,,,,,,,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-20 12:01:35.626,36,,,,,,,,,29,,,,,,,,,,,,,,,,,,,,05,,,,,,,,,-13.82371902,41.0,,,,,18.0,,,,,,,,,27.22854614,,,,,,,,,,,,,,,,,,,,,,,,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-20 12:04:07.626,2a,,,,,,,,,27,,,,,,,,,,,,,,,,,,,,05,,,,,,,,,-13.82371902,39.0,,,,,21.0,,,,,,,,,4.53732252,,,,,,,,,,,,,,,,,,,,,,,,,05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-20 12:21:11.626,2a,0.0,0.0,60.0,非等通量,52.0,39.0,1.2097168,34.0,27,34.0,1770,36.0,0000,3240,0.0,0.83129883,255.0,34.0,0000,52.0,26.0,0.0,5.0,1d30,1.19628906,1770,0.09765625,3f,05,29,0000,3f,26.0,52.0,35.0,52.0,52.0,-13.82371902,39.0,52.0,27,63.0,0.09765625,21.0,-92.0,3d40,1770,0.0,05,ff,34.0,1e20,4.53732252,3f,3f,52.0,255.0,26.0,05,63.0,0.98144531,1.03149414,34.0,1770,路径补偿,23,2a90,1a,0.0,63.0,关闭,8.0,ff,0000,1a,3df0,52.0,05,24,2b,34.0,0.0,0000,1.08154297,0.57006836,0.0,60.0,34.0,0.0,43.0,26.0,2a,3760,34d0,5.35379028,0000,0.0,0000,38.0,1a,27,26,0000,60.0,39.0,1a,34.0,41.0,0.58837891,42.0,00,63.0,60.0
2025-02-20 12:38:15.624,2a,0.0,0.0,60.0,非等通量,52.0,39.0,1.2097168,34.0,27,34.0,1770,36.0,0000,3240,0.0,0.83129883,255.0,34.0,0000,52.0,26.0,0.0,5.0,1d30,1.19628906,1770,0.09765625,3f,05,29,0000,3f,26.0,52.0,35.0,52.0,52.0,-13.82371902,39.0,52.0,27,63.0,0.09765625,21.0,-92.0,3d40,1770,0.0,05,ff,34.0,1e20,4.53732252,3f,3f,52.0,255.0,26.0,05,63.0,0.98144531,1.03149414,34.0,1770,路径补偿,23,2a90,1a,0.0,63.0,关闭,8.0,ff,0000,1a,3df0,52.0,05,24,2b,34.0,0.0,0000,1.08154297,0.57006836,0.0,60.0,34.0,0.0,43.0,26.0,2a,3760,34d0,5.35379028,0000,0.0,0000,38.0,1a,27,26,0000,60.0,39.0,1a,34.0,41.0,0.58837891,42.0,00,63.0,60.0
2025-02-20 12:55:19.624,2a,0.0,180.0,60.0,非等通量,52.0,39.0,1.2097168,34.0,27,34.0,1770,36.0,4650,3240,0.0,0.83129883,255.0,34.0,0000,52.0,26.0,0.0,5.0,1d30,1.19628906,1770,0.09765625,3f,05,29,4650,3f,26.0,52.0,35.0,52.0,52.0,-13.82371902,39.0,52.0,27,63.0,0.09765625,21.0,-92.0,3d40,1770,0.0,05,ff,34.0,1e20,4.53732252,3f,3f,52.0,255.0,26.0,05,63.0,0.98144531,1.03149414,34.0,1770,路径补偿,23,2a90,1a,0.0,63.0,关闭,8.0,ff,0000,1a,3df0,52.0,05,24,2b,34.0,180.0,4650,1.08154297,0.57006836,0.0,60.0,34.0,180.0,43.0,26.0,2a,3760,34d0,5.35379028,0000,180.0,4650,38.0,1a,27,26,0000,60.0,39.0,1a,34.0,41.0,0.58837891,42.0,00,63.0,60.0
2025-02-20 13:12:24.627,2a,0.0,180.0,60.0,非等通量,52.0,39.0,1.2097168,34.0,27,34.0,1770,36.0,4650,3240,0.0,0.83129883,255.0,34.0,0000,52.0,26.0,0.0,5.0,1d30,1.19628906,1770,0.09765625,3f,05,29,4650,3f,26.0,52.0,35.0,52.0,52.0,-13.82371902,39.0,52.0,27,63.0,0.09765625,21.0,-92.0,3d40,1770,0.0,05,ff,34.0,1e20,4.53732252,3f,3f,52.0,255.0,26.0,05,63.0,0.98144531,1.03149414,34.0,1770,路径补偿,23,2a90,1a,0.0,63.0,关闭,8.0,ff,0000,1a,3df0,52.0,05,24,2b,34.0,180.0,4650,1.08154297,0.57006836,0.0,60.0,34.0,180.0,43.0,26.0,2a,3760,34d0,5.35379028,0000,180.0,4650,38.0,1a,27,26,0000,60.0,39.0,1a,34.0,41.0,0.58837891,42.0,00,63.0,60.0
2025-02-20 13:29:28.626,2a,,,,,,,,,27,,,,,,,,,,,,,,,,,,,,05,,,,,,,,,-13.82371902,39.0,,,,,21.0,,,,,,,,,4.53732252,,,,,,,,,,,,,,,,,,,,,,,,,05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-20 13:29:28.626,2a,,,,,,,,,27,,,,,,,,,,,,,,,,,,,,05,,,,,,,,,-13.82371902,39.0,,,,,21.0,,,,,,,,,4.53732252,,,,,,,,,,,,,,,,,,,,,,,,,05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-20 13:43:12.626,16,,,,,,,,,7e,,,,,,,,,,,,,,,,,,,,05,,,,,,,,,-13.82371902,126.0,,,,,18.5,,,,,,,,,27.62292671,,,,,,,,,,,,,,,,,,,,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-20 13:43:20.626,16,,,,,,,,,7e,,,,,,,,,,,,,,,,,,,,05,,,,,,,,,-13.82371902,126.0,,,,,18.5,,,,,,,,,27.62292671,,,,,,,,,,,,,,,,,,,,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-20 13:43:28.627,16,,,,,,,,,7e,,,,,,,,,,,,,,,,,,,,05,,,,,,,,,-13.82371902,126.0,,,,,18.5,,,,,,,,,28.00312424,,,,,,,,,,,,,,,,,,,,,,,,,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-20 13:43:36.628,16,,,,,,,,,7e,,,,,,,,,,,,,,,,,,,,05,,,,,,,,,-13.82371902,126.0,,,,,18.5,,,,,,,,,27.62292671,,,,,,,,,,,,,,,,,,,,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-20 13:43:44.627,16,,,,,,,,,7e,,,,,,,,,,,,,,,,,,,,05,,,,,,,,,-13.82371902,126.0,,,,,18.5,,,,,,,,,27.62292671,,,,,,,,,,,,,,,,,,,,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-20 13:43:52.626,16,,,,,,,,,7e,,,,,,,,,,,,,,,,,,,,05,,,,,,,,,-13.82371902,126.0,,,,,18.5,,,,,,,,,27.62292671,,,,,,,,,,,,,,,,,,,,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-20 13:44:00.627,16,,,,,,,,,7e,,,,,,,,,,,,,,,,,,,,05,,,,,,,,,-13.82371902,126.0,,,,,18.5,,,,,,,,,27.62292671,,,,,,,,,,,,,,,,,,,,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-20 13:44:08.627,16,,,,,,,,,59,,,,,,,,,,,,,,,,,,,,13,,,,,,,,,-6.97127533,89.0,,,,,18.5,,,,,,,,,36.75392151,,,,,,,,,,,,,,,,,,,,,,,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-20 13:44:16.626,16,,,,,,,,,59,,,,,,,,,,,,,,,,,,,,14,,,,,,,,,-6.58710718,89.0,,,,,18.5,,,,,,,,,36.75392151,,,,,,,,,,,,,,,,,,,,,,,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-20 13:44:24.627,16,45.54999924,326.17001343,45.75,非等通量,0.0,90.0,1.2109375,0.0,59,0.0,11df,88.0,7f69,31a0,326.86999512,0.82397461,255.0,0.0,7faf,0.0,26.0,0.0,76.0,1e70,1.22802734,11df,2.48046875,21,14,5c,7f69,1d,26.0,0.0,86.0,0.0,0.0,-6.58710718,89.0,0.0,5a,30.0,2.3046875,18.5,-92.0,3ee0,11df,0.0,40,11,0.0,1ec0,36.35523987,21,1e,0.0,17.0,26.0,7f,33.0,0.96923828,0.99853516,0.0,11df,路径补偿,56,2a30,1a,0.0,29.0,开启,8.0,ff,0000,1a,3e00,0.0,4d,58,5e,0.0,326.17001343,7f69,1.04858398,0.59448242,0.0,45.75,0.0,326.17001343,94.0,26.0,5d,35b0,3320,34.66144943,0000,326.17001343,7f69,90.0,1a,59,5a,11cb,45.75,89.0,1a,0.0,92.0,0.60058594,93.0,ff,33.0,45.75
2025-02-20 13:44:32.627,16,,,,,,,,,5a,,,,,,,,,,,,,,,,,,,,16,,,,,,,,,-5.85495472,90.0,,,,,18.5,,,,,,,,,36.21972275,,,,,,,,,,,,,,,,,,,,,,,,,4c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-20 13:44:40.627,16,,,,,,,,,5b,,,,,,,,,,,,,,,,,,,,16,,,,,,,,,-5.85495472,91.0,,,,,18.5,,,,,,,,,38.83672714,,,,,,,,,,,,,,,,,,,,,,,,,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-20 13:44:48.628,16,,,,,,,,,5b,,,,,,,,,,,,,,,,,,,,16,,,,,,,,,-5.85495472,91.0,,,,,18.5,,,,,,,,,35.8038063,,,,,,,,,,,,,,,,,,,,,,,,,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-20 13:44:56.629,16,,,,,,,,,5b,,,,,,,,,,,,,,,,,,,,17,,,,,,,,,-5.50631189,91.0,,,,,18.5,,,,,,,,,35.37106705,,,,,,,,,,,,,,,,,,,,,,,,,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-20 13:45:04.629,16,,,,,,,,,5b,,,,,,,,,,,,,,,,,,,,17,,,,,,,,,-5.50631189,91.0,,,,,18.5,,,,,,,,,35.07112122,,,,,,,,,,,,,,,,,,,,,,,,,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-20 13:45:12.629,16,,,,,,,,,5c,,,,,,,,,,,,,,,,,,,,18,,,,,,,,,-5.16885948,92.0,,,,,18.5,,,,,,,,,34.91716766,,,,,,,,,,,,,,,,,,,,,,,,,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-20 13:45:20.628,16,,,,,,,,,5c,,,,,,,,,,,,,,,,,,,,18,,,,,,,,,-5.16885948,92.0,,,,,18.5,,,,,,,,,34.76028824,,,,,,,,,,,,,,,,,,,,,,,,,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
